id,sales
509,33.2
510,27.8
511,37.6
512,36.5
513,27.4
514,23.8
515,29.1
516,18.1
517,34.7
518,27.9
519,33.5
520,44.9
521,60.2
522,55.6
523,50.4
524,43.9
525,42.6
526,34.0
527,61.2
528,50.4
529,61.1
530,47.2
531,74.4
532,61.1
533,54.1
534,40.9
535,41.1
536,36.7
537,62.2
538,54.1
539,59.3
540,56.9
541,76.9
542,62.7
543,64.4
544,45.9
545,44.3
546,44.7
547,74.9
548,64.4
549,59.8
550,56.3
551,89.5
552,67.1
553,67.4
554,49.4
555,43.8
556,44.9
557,84.4
558,67.4
559,59.2
560,56.3
561,86.0
562,70.7
563,81.0
564,49.8
565,44.1
566,42.3
567,84.4
568,74.3
569,68.8
570,41.7
571,50.0
572,48.4
573,40.7
574,32.2
575,30.7
576,30.3
577,51.1
578,40.7
579,52.4
580,46.6
581,65.7
582,61.1
583,50.9
584,40.2
585,36.4
586,34.9
587,63.1
588,50.9
589,67.3
590,47.2
591,64.7
592,57.7
593,45.7
594,41.5
595,39.7
596,33.1
597,64.1
598,45.7
599,61.9
600,50.4
601,73.9
602,56.3
603,54.1
604,40.2
605,43.4
606,35.3
607,66.0
608,54.1
609,58.2
610,52.2
611,77.7
612,58.1
613,68.4
614,44.7
615,43.1
616,41.0
617,72.7
618,68.4
619,55.6
620,58.7
621,89.2
622,69.7
623,64.1
624,43.7
625,41.2
626,45.5
627,85.2
628,64.1
629,60.4
630,56.7
631,87.0
632,74.2
633,83.6
634,53.1
635,50.8
636,42.3
637,82.5
638,75.4
639,71.9
640,42.1
641,51.9
642,50.1
643,43.4
644,33.4
645,31.3
646,30.7
647,50.6
648,43.4
649,46.8
650,47.2
651,65.0
652,61.1
653,54.6
654,37.9
655,36.1
656,33.9
657,64.4
658,54.6
659,65.3
660,41.4
661,63.1
662,57.9
663,54.0
664,42.5
665,37.8
666,34.1
667,63.9
668,54.0
669,63.7
670,46.7
671,74.2
672,62.6
673,52.0
674,35.9
675,43.5
676,42.2
677,69.0
678,52.0
679,57.6
680,53.7
681,74.2
682,60.1
683,63.3
684,44.4
685,43.0
686,40.5
687,69.4
688,63.3
689,60.4
690,50.9
691,87.4
692,71.7
693,64.1
694,48.2
695,44.0
696,47.6
697,82.8
698,64.1
699,57.5
700,58.2
701,87.8
702,69.3
703,81.7
704,50.9
705,47.8
706,43.4
707,82.7
708,74.9
709,72.6
710,43.2
711,52.7
712,53.1
713,44.4
714,33.3
715,30.7
716,31.8
717,59.4
718,44.4
719,53.3
720,44.8
721,65.5
722,57.1
723,52.9
724,37.1
725,38.5
726,33.3
727,65.1
728,52.9
729,63.8
730,44.7
731,67.4
732,61.7
733,49.7
734,40.9
735,39.1
736,34.7
737,64.0
738,49.7
739,62.3
740,46.3
741,71.9
742,61.2
743,49.9
744,38.8
745,39.8
746,39.4
747,64.5
748,49.9
749,60.1
750,55.4
751,74.0
752,64.4
753,61.7
754,37.0
755,40.0
756,47.3
757,72.0
758,61.7
759,61.9
760,64.6
761,85.2
762,63.3
763,65.9
764,50.2
765,46.9
766,47.7
767,85.0
768,65.9
769,57.6
770,57.1
771,87.8
772,70.1
773,77.2
774,51.8
775,50.7
776,45.9
777,79.6
778,73.0
779,71.0
780,16.1
781,25.2
782,20.2
783,16.7
784,15.8
785,14.8
786,13.1
787,24.7
788,18.3
789,19.3
790,16.6
791,23.9
792,22.8
793,15.9
794,14.2
795,13.4
796,9.7
797,23.9
798,16.8
799,21.3
800,16.1
801,22.6
802,22.8
803,20.7
804,16.266666666666666
805,15.166666666666666
806,12.4
807,22.6
808,20.7
809,23.6
810,20.0
811,23.6
812,28.7
813,20.1
814,15.8
815,16.1
816,11.1
817,23.6
818,26.7
819,20.7
820,21.3
821,26.0
822,25.5
823,20.7
824,17.2
825,16.7
826,9.9
827,30.9
828,30.4
829,27.3
830,8.0
831,18.5
832,17.5
833,12.4
834,9.8
835,12.6
836,10.0
837,17.2
838,17.2
839,16.0
840,17.5
841,24.0
842,19.8
843,14.0
844,16.4
845,16.4
846,14.4
847,23.9
848,17.0
849,18.0
850,16.2
851,24.2
852,18.7
853,14.3
854,16.4
855,15.3
856,13.6
857,23.6
858,16.9
859,17.7
860,13.4
861,26.0
862,21.4
863,13.0
864,13.1
865,13.6
866,9.5
867,26.0
868,14.9
869,21.8
870,12.4
871,23.2
872,23.3
873,21.4
874,16.4
875,15.1
876,11.9
877,23.2
878,21.4
879,18.9
880,17.5
881,22.7
882,26.1
883,19.4
884,15.0
885,18.2
886,13.7
887,22.7
888,26.3
889,20.6
890,21.8
891,30.7
892,26.3
893,19.3
894,14.3
895,16.0
896,10.7
897,32.9
898,30.2
899,26.9
900,10.9
901,16.2
902,17.9
903,13.5
904,9.8
905,12.4
906,10.5
907,16.0
908,18.3
909,17.6
910,15.7
911,23.5
912,18.9
913,15.3
914,14.6
915,14.9
916,12.2
917,24.2
918,17.7
919,19.2
920,13.3
921,24.8
922,17.4
923,15.8
924,15.7
925,14.2
926,11.7
927,23.8
928,18.1
929,17.7
930,18.6
931,25.2
932,20.6
933,14.5
934,15.4
935,12.1
936,11.2
937,25.2
938,16.1
939,22.6
940,17.8
941,24.8
942,23.3
943,20.3
944,16.5
945,15.2
946,11.8
947,24.8
948,20.3
949,19.3
950,16.4
951,23.4
952,25.2
953,21.2
954,14.3
955,19.5
956,13.5
957,23.4
958,26.3
959,23.9
960,23.2
961,27.9
962,27.9
963,22.7
964,14.4
965,13.8
966,10.2
967,30.1
968,29.8
969,28.5
970,11.1
971,17.1
972,18.0
973,14.6
974,10.0
975,10.5
976,9.2
977,16.4
978,18.7
979,15.5
980,15.6
981,19.2
982,19.1
983,15.8
984,14.7
985,14.9
986,13.7
987,21.8
988,17.7
989,19.2
990,13.4
991,23.4
992,16.2
993,17.0
994,15.6
995,15.3
996,11.4
997,24.8
998,18.8
999,15.6
1000,18.7
1001,25.5
1002,19.6
1003,15.1
1004,15.3
1005,13.9
1006,10.3
1007,25.5
1008,16.2
1009,22.9
1010,17.3
1011,22.9
1012,24.4
1013,24.8
1014,16.7
1015,15.6
1016,11.1
1017,22.9
1018,24.8
1019,20.6
1020,15.1
1021,23.5
1022,23.9
1023,21.2
1024,14.7
1025,15.7
1026,10.4
1027,23.5
1028,26.3
1029,24.3
1030,19.8
1031,27.0
1032,27.6
1033,21.8
1034,14.2
1035,12.6
1036,11.7
1037,29.2
1038,29.3
1039,26.8
1040,43.9
1041,60.1
1042,48.4
1043,44.4
1044,31.2
1045,32.5
1046,33.6
1047,55.3
1048,52.6
1049,48.4
1050,42.9
1051,65.5
1052,58.6
1053,47.5
1054,40.4
1055,40.2
1056,32.2
1057,66.2
1058,46.5
1059,58.6
1060,47.4
1061,72.5
1062,61.7
1063,60.5
1064,41.1
1065,42.6
1066,38.7
1067,62.3
1068,56.9
1069,61.7
1070,51.9
1071,71.7
1072,63.5
1073,56.8
1074,45.1
1075,44.9
1076,38.3
1077,64.6
1078,60.8
1079,63.8
1080,58.2
1081,65.1
1082,70.8
1083,60.0
1084,46.0
1085,43.2
1086,34.9
1087,72.7
1088,67.5
1089,72.3
1090,35.1
1091,49.8
1092,40.1
1093,44.7
1094,25.7
1095,30.2
1096,25.6
1097,48.7
1098,44.6
1099,40.3
1100,49.1
1101,63.5
1102,50.1
1103,45.7
1104,31.6
1105,34.0
1106,30.6
1107,58.6
1108,53.7
1109,50.1
1110,44.5
1111,60.0
1112,49.7
1113,43.3
1114,35.1
1115,33.8
1116,31.0
1117,56.6
1118,44.8
1119,49.7
1120,42.1
1121,63.4
1122,57.5
1123,53.5
1124,37.5
1125,38.5
1126,33.8
1127,59.1
1128,51.5
1129,57.5
1130,42.6
1131,69.9
1132,64.0
1133,55.4
1134,39.3
1135,38.5
1136,37.6
1137,63.9
1138,54.7
1139,64.0
1140,52.0
1141,71.8
1142,60.4
1143,59.2
1144,48.8
1145,45.5
1146,33.8
1147,64.6
1148,67.0
1149,60.7
1150,57.3
1151,66.7
1152,70.1
1153,59.3
1154,45.3
1155,42.1
1156,34.2
1157,72.2
1158,70.0
1159,71.3
1160,36.4
1161,45.3
1162,43.3
1163,44.5
1164,27.2
1165,30.5
1166,24.7
1167,49.6
1168,43.9
1169,43.3
1170,49.4
1171,61.5
1172,50.2
1173,49.1
1174,34.2
1175,34.1
1176,34.6
1177,59.7
1178,51.3
1179,50.2
1180,43.0
1181,60.5
1182,49.5
1183,42.6
1184,36.8
1185,34.1
1186,33.1
1187,62.1
1188,45.7
1189,49.5
1190,48.8
1191,65.3
1192,59.5
1193,51.2
1194,38.8
1195,39.2
1196,35.5
1197,62.9
1198,50.3
1199,59.5
1200,48.5
1201,75.4
1202,59.6
1203,62.7
1204,33.4
1205,39.1
1206,37.3
1207,63.3
1208,64.3
1209,59.6
1210,48.2
1211,75.7
1212,64.3
1213,54.3
1214,43.7
1215,48.4
1216,35.4
1217,59.3
1218,61.0
1219,64.3
1220,55.2
1221,66.6
1222,76.7
1223,62.1
1224,42.6
1225,43.5
1226,35.9
1227,70.6
1228,69.0
1229,77.3
1230,35.8
1231,46.9
1232,41.4
1233,47.0
1234,28.9
1235,32.7
1236,25.6
1237,47.4
1238,44.8
1239,41.4
1240,46.5
1241,60.6
1242,44.6
1243,46.6
1244,29.6
1245,33.5
1246,35.8
1247,60.9
1248,51.8
1249,44.6
1250,43.4
1251,65.2
1252,46.6
1253,45.3
1254,31.4
1255,34.7
1256,37.3
1257,58.7
1258,49.4
1259,46.6
1260,51.8
1261,60.8
1262,53.3
1263,50.2
1264,35.8
1265,40.6
1266,35.1
1267,63.5
1268,49.9
1269,53.3
1270,43.0
1271,74.0
1272,58.4
1273,58.9
1274,41.6
1275,43.9
1276,36.9
1277,61.9
1278,58.6
1279,58.4
1280,50.5
1281,64.1
1282,62.4
1283,57.2
1284,39.9
1285,46.5
1286,38.0
1287,55.4
1288,60.7
1289,62.4
1290,55.2
1291,66.6
1292,71.5
1293,60.8
1294,40.5
1295,43.5
1296,40.0
1297,67.8
1298,64.9
1299,72.1
1300,22.6
1301,37.2
1302,31.6
1303,27.5
1304,24.7
1305,26.3
1306,19.8
1307,30.0
1308,25.8
1309,34.4
1310,27.0
1311,39.0
1312,34.1
1313,31.3
1314,25.8
1315,25.8
1316,19.9
1317,41.6
1318,32.5
1319,34.1
1320,27.1
1321,47.2
1322,37.1
1323,34.4
1324,22.6
1325,22.6
1326,21.9
1327,44.6
1328,34.8
1329,37.1
1330,35.2
1331,45.5
1332,42.1
1333,33.6
1334,24.3
1335,24.3
1336,25.7
1337,44.5
1338,31.0
1339,42.1
1340,34.7
1341,50.5
1342,40.0
1343,35.7
1344,30.5
1345,31.7
1346,26.1
1347,46.3
1348,35.5
1349,39.8
1350,21.9
1351,33.8
1352,27.0
1353,32.0
1354,21.0
1355,22.1
1356,12.7
1357,31.5
1358,33.0
1359,25.7
1360,19.6
1361,34.9
1362,29.4
1363,30.2
1364,22.1
1365,24.5
1366,21.0
1367,33.3
1368,21.5
1369,28.9
1370,21.7
1371,38.2
1372,29.6
1373,28.9
1374,22.4
1375,24.8
1376,20.0
1377,32.9
1378,25.0
1379,30.0
1380,21.7
1381,39.8
1382,33.9
1383,32.1
1384,27.1
1385,27.1
1386,21.7
1387,34.5
1388,34.2
1389,33.9
1390,27.7
1391,51.1
1392,38.5
1393,34.1
1394,23.2
1395,23.2
1396,25.2
1397,40.2
1398,34.3
1399,38.5
1400,31.8
1401,47.7
1402,37.9
1403,32.2
1404,24.4
1405,24.4
1406,26.5
1407,44.8
1408,31.7
1409,37.9
1410,35.0
1411,51.8
1412,38.5
1413,35.2
1414,31.7
1415,32.8
1416,27.6
1417,45.4
1418,32.7
1419,37.1
1420,22.8
1421,33.8
1422,27.9
1423,31.5
1424,20.2
1425,21.5
1426,13.1
1427,31.7
1428,33.0
1429,26.4
1430,19.7
1431,34.0
1432,35.2
1433,28.8
1434,21.1
1435,24.1
1436,21.2
1437,33.8
1438,21.8
1439,38.0
1440,21.9
1441,36.7
1442,30.6
1443,29.5
1444,23.1
1445,24.7
1446,20.0
1447,34.3
1448,28.4
1449,31.6
1450,22.3
1451,43.3
1452,34.5
1453,29.7
1454,25.2
1455,25.2
1456,20.7
1457,37.4
1458,31.9
1459,34.5
1460,27.8
1461,49.7
1462,37.4
1463,31.3
1464,25.3
1465,25.3
1466,26.4
1467,41.0
1468,34.3
1469,37.4
1470,33.3
1471,45.3
1472,36.4
1473,35.5
1474,23.5
1475,23.5
1476,25.7
1477,46.9
1478,33.1
1479,36.4
1480,32.6
1481,47.6
1482,40.2
1483,37.7
1484,28.7
1485,29.7
1486,27.9
1487,46.1
1488,34.0
1489,41.7
1490,23.1
1491,31.5
1492,30.3
1493,23.7
1494,20.0
1495,21.3
1496,14.4
1497,32.5
1498,25.2
1499,30.6
1500,23.5
1501,32.9
1502,36.2
1503,29.6
1504,19.4
1505,22.6
1506,19.4
1507,33.6
1508,23.9
1509,36.8
1510,23.4
1511,34.9
1512,31.9
1513,29.8
1514,24.1
1515,25.3
1516,21.2
1517,34.8
1518,26.8
1519,32.1
1520,23.2
1521,42.9
1522,33.8
1523,35.3
1524,25.1
1525,25.1
1526,23.4
1527,40.1
1528,31.9
1529,33.8
1530,24.7
1531,46.7
1532,41.0
1533,32.0
1534,22.9
1535,22.9
1536,23.8
1537,46.0
1538,32.4
1539,41.0
1540,34.4
1541,43.0
1542,43.4
1543,36.7
1544,24.2
1545,24.2
1546,26.7
1547,47.3
1548,36.1
1549,43.4
1550,32.8
1551,48.4
1552,41.7
1553,34.1
1554,27.4
1555,27.9
1556,27.1
1557,45.7
1558,35.6
1559,44.3
1560,14.9
1561,29.9
1562,21.1
1563,14.5
1564,14.8
1565,21.9
1566,11.2
1567,23.0
1568,17.6
1569,19.8
1570,17.4
1571,25.4
1572,20.5
1573,16.1
1574,13.3
1575,15.8
1576,9.8
1577,24.9
1578,20.5
1579,20.5
1580,16.4
1581,22.6
1582,16.7
1583,20.9
1584,12.966666666666665
1585,15.7
1586,13.0
1587,22.6
1588,22.1
1589,16.7
1590,19.7
1591,24.8
1592,20.8
1593,23.6
1594,14.85
1595,15.516666666666666
1596,12.8
1597,26.3
1598,22.0
1599,20.8
1600,17.1
1601,31.5
1602,27.1
1603,22.2
1604,13.7
1605,10.599999999999998
1606,13.9
1607,27.2
1608,22.2
1609,24.8
1610,11.6
1611,17.8
1612,15.6
1613,14.6
1614,9.4
1615,15.1
1616,10.7
1617,14.8
1618,19.2
1619,20.7
1620,13.9
1621,29.7
1622,22.3
1623,16.4
1624,15.9
1625,17.416666666666664
1626,10.8
1627,23.5
1628,21.4
1629,20.2
1630,17.0
1631,29.2
1632,19.6
1633,13.9
1634,14.73333333333333
1635,19.0
1636,12.8
1637,22.5
1638,17.9
1639,18.0
1640,13.0
1641,27.5
1642,20.8
1643,14.1
1644,13.4
1645,15.7
1646,9.2
1647,25.9
1648,20.3
1649,20.8
1650,13.0
1651,23.2
1652,15.7
1653,22.4
1654,12.4
1655,15.65
1656,10.7
1657,28.8
1658,21.3
1659,15.7
1660,16.3
1661,24.5
1662,20.8
1663,20.2
1664,17.6
1665,17.76666666666667
1666,14.9
1667,26.7
1668,20.8
1669,20.8
1670,16.9
1671,32.6
1672,25.9
1673,20.4
1674,15.1
1675,21.1
1676,14.7
1677,28.3
1678,20.8
1679,24.3
1680,12.5
1681,17.0
1682,16.8
1683,14.8
1684,9.0
1685,12.0
1686,8.1
1687,14.8
1688,18.9
1689,17.1
1690,13.8
1691,27.6
1692,21.1
1693,16.5
1694,14.3
1695,21.166666666666664
1696,10.5
1697,23.6
1698,21.0
1699,19.9
1700,13.0
1701,27.2
1702,18.6
1703,14.1
1704,14.5
1705,21.566666666666666
1706,12.1
1707,21.7
1708,16.9
1709,17.2
1710,16.1
1711,25.9
1712,21.6
1713,16.7
1714,13.9
1715,17.2
1716,11.9
1717,23.7
1718,20.3
1719,21.6
1720,16.2
1721,24.9
1722,18.0
1723,19.7
1724,15.2
1725,17.15
1726,11.9
1727,27.6
1728,21.8
1729,18.0
1730,16.9
1731,24.0
1732,23.9
1733,20.7
1734,18.1
1735,16.275
1736,11.5
1737,25.9
1738,24.6
1739,23.9
1740,18.4
1741,29.5
1742,28.1
1743,20.7
1744,13.2
1745,15.64166666666667
1746,15.0
1747,30.3
1748,21.4
1749,24.8
1750,13.0
1751,16.9
1752,18.0
1753,15.2
1754,9.7
1755,11.8
1756,7.9
1757,15.3
1758,18.9
1759,18.3
1760,14.4
1761,26.4
1762,20.6
1763,15.9
1764,14.8
1765,19.7
1766,12.6
1767,22.6
1768,17.6
1769,19.5
1770,12.7
1771,28.6
1772,19.5
1773,16.6
1774,14.5
1775,19.166666666666668
1776,12.7
1777,24.6
1778,17.3
1779,17.3
1780,16.0
1781,24.1
1782,19.9
1783,19.0
1784,13.6
1785,16.5
1786,12.0
1787,20.6
1788,18.1
1789,19.9
1790,15.5
1791,22.9
1792,20.3
1793,22.4
1794,13.8
1795,12.966666666666665
1796,10.6
1797,25.3
1798,24.3
1799,20.3
1800,16.5
1801,22.5
1802,22.7
1803,20.7
1804,14.9
1805,16.8
1806,11.8
1807,24.9
1808,22.8
1809,22.7
1810,16.5
1811,27.9
1812,27.6
1813,20.5
1814,12.2
1815,14.175
1816,16.7
1817,29.0
1818,21.9
1819,24.3
1820,15.3
1821,17.5
1822,18.1
1823,18.3
1824,10.3
1825,10.7
1826,10.2
1827,17.5
1828,19.6
1829,17.8
1830,14.2
1831,21.1
1832,17.7
1833,17.893333333333334
1834,8.9
1835,9.5
1836,9.6
1837,21.1
1838,15.6
1839,18.3
1840,12.6
1841,22.1
1842,20.9
1843,15.8
1844,11.6
1845,11.6
1846,9.3
1847,22.1
1848,14.6
1849,20.3
1850,17.2
1851,21.0
1852,21.1
1853,22.2
1854,14.1
1855,14.1
1856,12.2
1857,21.0
1858,19.2
1859,19.5
1860,20.5
1861,22.0
1862,21.8
1863,14.9
1864,15.2
1865,15.2
1866,12.8
1867,24.1
1868,16.0
1869,20.8
1870,12.2
1871,17.55
1872,12.3
1873,11.8
1874,10.4
1875,9.3
1876,6.7
1877,16.275
1878,8.0
1879,16.8
1880,16.4
1881,17.7
1882,18.9
1883,17.9
1884,9.2
1885,9.2
1886,9.6
1887,17.4
1888,19.7
1889,17.6
1890,16.1
1891,17.7
1892,17.9
1893,19.7
1894,10.9
1895,10.9
1896,10.9
1897,17.7
1898,20.7
1899,17.6
1900,14.9
1901,22.0
1902,17.4
1903,16.933333333333334
1904,10.3
1905,10.3
1906,7.8
1907,22.0
1908,14.7
1909,18.0
1910,13.0
1911,21.3
1912,18.8
1913,14.2
1914,10.7
1915,10.7
1916,8.9
1917,21.3
1918,14.5
1919,20.4
1920,19.9
1921,20.0
1922,15.1
1923,17.4
1924,15.5
1925,15.5
1926,11.4
1927,20.0
1928,14.7
1929,18.3
1930,17.9
1931,21.5
1932,19.8
1933,16.633333333333333
1934,16.0
1935,16.0
1936,11.1
1937,23.6
1938,16.4
1939,20.8
1940,12.2
1941,20.1
1942,11.9
1943,12.5
1944,11.1
1945,10.5
1946,7.1
1947,19.4
1948,10.0
1949,15.7
1950,15.4
1951,17.8
1952,19.5
1953,17.7
1954,8.1
1955,7.9
1956,9.9
1957,17.8
1958,19.5
1959,17.9
1960,14.3
1961,17.8
1962,18.7
1963,16.5
1964,9.1
1965,9.1
1966,9.0
1967,17.8
1968,19.6
1969,17.0
1970,12.5
1971,20.1
1972,19.8
1973,17.1
1974,9.6
1975,9.6
1976,7.8
1977,20.1
1978,17.1
1979,22.5
1980,17.7
1981,21.8
1982,23.2
1983,14.9
1984,11.5
1985,11.5
1986,11.3
1987,21.8
1988,14.3
1989,21.3
1990,20.0
1991,24.9
1992,18.6
1993,18.4
1994,14.6
1995,14.6
1996,12.9
1997,24.9
1998,19.1
1999,15.4
2000,14.3
2001,21.4
2002,21.2
2003,18.933333333333334
2004,12.1
2005,12.1
2006,11.8
2007,24.6
2008,14.6
2009,22.8
2010,11.0
2011,20.0
2012,12.2
2013,13.0
2014,10.3
2015,9.7
2016,6.8
2017,19.3
2018,10.5
2019,16.4
2020,14.7
2021,19.8
2022,17.7
2023,19.4
2024,9.2
2025,9.0
2026,9.8
2027,19.8
2028,19.9
2029,17.3
2030,15.1
2031,16.9
2032,16.3
2033,16.2
2034,10.1
2035,10.1
2036,11.5
2037,16.9
2038,19.1
2039,16.3
2040,12.9
2041,19.0
2042,16.1
2043,18.1
2044,10.5
2045,10.5
2046,7.3
2047,19.0
2048,17.5
2049,17.2
2050,13.5
2051,24.0
2052,20.7
2053,14.2
2054,11.8
2055,11.8
2056,12.5
2057,24.0
2058,14.5
2059,21.3
2060,16.4
2061,24.2
2062,18.4
2063,16.7
2064,12.8
2065,12.8
2066,11.8
2067,24.2
2068,18.5
2069,17.6
2070,13.1
2071,21.2
2072,20.1
2073,16.533333333333335
2074,12.7
2075,12.7
2076,11.4
2077,24.4
2078,16.5
2079,21.6
2080,44.2
2081,60.1
2082,53.3
2083,46.8
2084,29.6
2085,31.2
2086,33.3
2087,50.0
2088,48.4
2089,61.5
2090,41.5
2091,65.2
2092,58.9
2093,52.1
2094,36.4
2095,37.0
2096,31.3
2097,66.5
2098,48.7
2099,61.5
2100,44.8
2101,52.9
2102,63.0
2103,57.6
2104,38.1
2105,38.1
2106,39.9
2107,57.5
2108,53.1
2109,60.6
2110,53.2
2111,70.8
2112,63.2
2113,56.9
2114,44.9
2115,44.9
2116,40.5
2117,71.9
2118,59.7
2119,63.6
2120,59.2
2121,79.6
2122,62.3
2123,69.0
2124,49.6
2125,48.4
2126,38.2
2127,69.2
2128,63.8
2129,65.4
2130,42.7
